step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
42,0.000860000000000001,2e-05,458.4095859608934,9.982320944317829e-05,0.1661241253454926,2.0802025726187337e-08,28764.65655804797,0.2838850881623288,0.2838850881623288,0.2838850881623288,computed,,,p2db,p2db,p2db,277260.4874352742,0.09024786350842312,-0.09366781625917464,0.009188166060943522,0.005768218681164717,-5.370972715190714e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.4095859608934,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.2838850881623288,484.82493318617344,484.82493318617344,489.32493318617344
43,0.000880000000000001,2e-05,458.97513631016096,9.98176440492438e-05,0.16709634379949237,2.0921433663242552e-08,29469.01533956139,0.29083656885824216,0.29083656885824216,0.29083656885824216,computed,,,p2db,p2db,p2db,276961.98373002,0.08987792793120192,-0.09309284022375724,0.009009994553056426,0.0057950879331668,-5.672665701755841e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,458.97513631016096,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.29083656885824216,484.82493318617344,484.82493318617344,489.32493318617344
44,0.0009000000000000011,2e-05,459.5295826725516,9.981204305146379e-05,0.1680358048092442,2.103669860935758e-08,30174.54079864306,0.2977995637665241,0.2977995637665241,0.2977995637665241,computed,,,p2db,p2db,p2db,276668.8303936057,0.08951559563718718,-0.09252842504344444,0.008833675498516403,0.00582085202407871,-5.931819565922758e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,459.5295826725516,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.2977995637665241,484.82493318617344,484.82493318617344,489.32493318617344
45,0.0009200000000000011,2e-05,460.07337690453755,9.980640751135605e-05,0.16894413271318515,2.114802547902436e-08,30881.205969188515,0.30477380675241567,0.30477380675241567,0.30477380675241567,computed,,,p2db,p2db,p2db,276380.81604744523,0.08916060286174944,-0.09197433052611348,0.00865929010903156,0.005845568620480819,-6.175813297391863e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.07337690453755,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.30477380675241567,484.82493318617344,484.82493318617344,489.32493318617344
46,0.0009400000000000012,2e-05,460.6069455396808,9.98007384403359e-05,0.16982285386353838,2.125560683538916e-08,31588.987932320808,0.3117590716241876,0.3117590716241876,0.3117590716241876,computed,,,p2db,p2db,p2db,276097.7408008636,0.08881269821445291,-0.09143031779036097,0.008486904932511143,0.005869291767099646,-6.410496562400669e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,460.6069455396808,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3117590716241876,484.82493318617344,484.82493318617344,489.32493318617344
47,0.0009600000000000012,2e-05,461.1306915226803,9.97950368026419e-05,0.17067340266316072,2.1359623651300474e-08,32297.867396533886,0.3187551679894783,0.3187551679894783,0.3187551679894783,computed,,,p2db,p2db,p2db,275819.4154903232,0.08847164169853144,-0.09089614977219121,0.008316573560451927,0.0058920721220642016,-6.635272039277884e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.1306915226803,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3187551679894783,484.82493318617344,484.82493318617344,489.32493318617344
48,0.0009800000000000013,2e-05,461.6449956069267,9.97893035167651e-05,0.17149716682658694,2.1460250977789683e-08,33007.82804093215,0.3257619347735717,0.3257619347735717,0.3257619347735717,computed,,,p2db,p2db,p2db,275545.66094501875,0.08813720155943433,-0.09037158981782333,0.008148347067306418,0.005913958541269312,2.676481111393847e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,461.6449956069267,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3257619347735717,484.82493318617344,484.82493318617344,489.32493318617344
49,0.0010000000000000013,2e-05,462.1502187024989,9.978353946156102e-05,0.17229534783938072,2.155764048845678e-08,33718.85739139589,0.3327792488664781,0.3327792488664781,0.3327792488664781,computed,,,p2db,p2db,p2db,275276.3074375881,0.0878091643981483,-0.08985641131279822,0.007982240449826879,0.005934993288119872,2.4705709266575893e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.1502187024989,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3327792488664781,484.82493318617344,484.82493318617344,489.32493318617344
50,0.0010200000000000014,2e-05,462.6467022141239,9.977774547549603e-05,0.17306916653209997,2.1651946209094282e-08,34430.9451267827,0.3398070084064417,0.3398070084064417,0.3398070084064417,computed,,,p2db,p2db,p2db,275011.1937958799,0.08748731995492118,-0.08935038562964584,0.007818285042227166,0.005955219141033962,2.2646854183627774e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,462.6467022141239,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3398070084064417,484.82493318617344,484.82493318617344,489.32493318617344
51,0.0010400000000000014,2e-05,463.13476973779825,9.977192235964982e-05,0.17381975120761417,2.17433105214666e-08,35144.08340784272,0.34684513602608164,0.34684513602608164,0.34684513602608164,computed,,,p2db,p2db,p2db,274750.16697967594,0.08717146817488393,-0.08885328897494915,0.007656496556510666,0.005974675550618086,2.058273568944502e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.13476973779825,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.34684513602608164,484.82493318617344,484.82493318617344,489.32493318617344
52,0.0010600000000000015,2e-05,463.6147281837194,9.97660708798902e-05,0.17454816267848958,2.1831867300902337e-08,35858.26658651362,0.35389357598335675,0.35389357598335675,0.35389357598335675,computed,,,p2db,p2db,p2db,274493.0818919086,0.08686141777350631,-0.08836490185656211,0.007496883795494881,0.005993399526790351,1.8564873249804492e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,463.6147281837194,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.35389357598335675,484.82493318617344,484.82493318617344,489.32493318617344
53,0.0010800000000000015,2e-05,464.08686884853495,9.976019176884866e-05,0.17525540050972294,2.1917742701291924e-08,36573.49098980101,0.3609522920286307,0.3609522920286307,0.3609522920286307,computed,,,p2db,p2db,p2db,274239.80043696286,0.08655698566647309,-0.08788500924474445,0.00733944960159846,0.006011425857732486,1.6559461527704267e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.08686884853495,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3609522920286307,484.82493318617344,484.82493318617344,489.32493318617344
54,0.0011000000000000016,2e-05,464.5514684062112,9.975428572775924e-05,0.17594240734391228,2.200105569984479e-08,37289.7547235226,0.36802126546777797,0.36802126546777797,0.36802126546777797,computed,,,p2db,p2db,p2db,273990.191308065,0.08625799651258592,-0.08741340072380092,0.00718419163325268,0.0060287872761971275,1.4584054970623317e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,464.5514684062112,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.36802126546777797,484.82493318617344,484.82493318617344,489.32493318617344
55,0.0011200000000000016,2e-05,465.00878982443805,9.974835342817841e-05,0.1766100726935434,2.2081918574923255e-08,38007.057493834036,0.37510049340078,0.37510049340078,0.37510049340078,computed,,,p2db,p2db,p2db,273744.12952959427,0.08596428228974148,-0.08694987060375094,0.007031103040939441,0.006045514600120831,1.2680915779245128e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.00878982443805,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.37510049340078,484.82493318617344,484.82493318617344,489.32493318617344
56,0.0011400000000000017,2e-05,465.4590832129715,9.974239551359573e-05,0.17725923639959443,2.216043734190127e-08,38725.40044487301,0.3821899871193981,0.3821899871193981,0.3821899871193981,computed,,,p2db,p2db,p2db,273501.4960763886,0.08567568190065869,-0.08649421799373028,0.0068801730627002745,0.006061636861598944,1.0802974400453413e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.4590832129715,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.3821899871193981,484.82493318617344,484.82493318617344,489.32493318617344
57,0.0011600000000000017,2e-05,465.9025866121299,9.973641260094105e-05,0.17789069190694895,2.2236712165883885e-08,39444.786014992766,0.38928977068830756,0.38928977068830756,0.38928977068830756,computed,,,p2db,p2db,p2db,273262.17751708644,0.08539204083439224,-0.08604624687424699,0.0067313875581730045,0.006077181428416676,8.990157923660647e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,465.9025866121299,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.38928977068830756,484.82493318617344,484.82493318617344,489.32493318617344
58,0.0011800000000000018,2e-05,466.33952672055256,9.973040528199837e-05,0.1785051892191066,2.2310837734111863e-08,40165.217800497965,0.396399879600276,0.396399879600276,0.396399879600276,computed,,,p2db,p2db,p2db,273026.06568396144,0.08511321081304475,-0.08560576610093035,0.006584729477526821,0.0060921741136491046,7.59921205822911e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.33952672055256,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.396399879600276,484.82493318617344,484.82493318617344,489.32493318617344
59,0.0012000000000000018,2e-05,466.7701195770781,9.97243741247322e-05,0.1791034376447619,2.238290360214538e-08,40886.700442045396,0.40352035965502486,0.40352035965502486,0.40352035965502486,computed,,,p2db,p2db,p2db,272793.0573761867,0.0848390495119656,-0.08517258943948923,0.006440179260255017,0.006106639277498015,5.523336735896445e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,466.7701195770781,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.40352035965502486,484.82493318617344,484.82493318617344,489.32493318617344
60,0.001220000000000002,2e-05,467.194571185336,9.97183196745288e-05,0.1796861084865181,2.245299453261694e-08,41609.2395068519,0.4106512657967126,0.4106512657967126,0.4106512657967126,computed,,,p2db,p2db,p2db,272563.0540513567,0.08456942021239794,-0.08474653548901322,0.006297715240984661,0.006120599925609946,3.875943663245174e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.194571185336,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4106512657967126,484.82493318617344,484.82493318617344,489.32493318617344
61,0.001240000000000002,2e-05,467.6130781040842,9.971224245536348e-05,0.18025383735217596,2.252119078662946e-08,42332.84139729429,0.4177926612118854,0.4177926612118854,0.4177926612118854,computed,,,p2db,p2db,p2db,272335.96158302657,0.08430419157822502,-0.08432742769875125,0.0061573139380800114,0.006134077794827084,2.272670333175464e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,467.6130781040842,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4177926612118854,484.82493318617344,484.82493318617344,489.32493318617344
62,0.001260000000000002,2e-05,468.0258279909988,9.970614297089563e-05,0.1808072264266584,2.2587568410065516e-08,43057.513258806335,0.42494461642049186,0.42494461642049186,0.42494461642049186,computed,,,p2db,p2db,p2db,272111.6899997419,0.08404323737568746,-0.08391509429289834,0.00601895036101015,0.006147093436134132,7.665138489210133e-12,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.0258279909988,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.42494461642049186,484.82493318617344,484.82493318617344,489.32493318617344
63,0.001280000000000002,2e-05,468.43300011160056,9.970002170549703e-05,0.18134684655373348,2.2652199495965687e-08,43783.26290031246,0.43210720849062384,0.43210720849062384,0.43210720849062384,computed,,,p2db,p2db,p2db,271890.153256411,0.08378643623172517,-0.08350936820854173,0.0058825982606598645,0.006159666290883155,-7.039843534506485e-12,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.43300011160056,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.43210720849062384,484.82493318617344,484.82493318617344,489.32493318617344
64,0.0013000000000000021,2e-05,468.8347658119916,9.969387912521822e-05,0.18187323916123635,2.271515242720155e-08,44510.098719136215,0.4392805202974213,0.4392805202974213,0.4392805202974213,computed,,,p2db,p2db,p2db,271671.2690174124,0.08353367140473643,-0.08311008702122667,0.005748230356282661,0.006171814761078102,-2.128568415277199e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,468.8347658119916,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4392805202974213,484.82493318617344,484.82493318617344,489.32493318617344
65,0.0013200000000000022,2e-05,469.2312889618323,9.968771567869716e-05,0.18238691808222984,2.2776492106004545e-08,45238.02963630319,0.4464646398845614,0.4464646398845614,0.4464646398845614,computed,,,p2db,p2db,p2db,271454.95845416223,0.08328483056744661,-0.08271709286093108,0.005615818534283162,0.006183556275642467,-3.484377977119868e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.2312889618323,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4464646398845614,484.82493318617344,484.82493318617344,489.32493318617344
66,0.0013400000000000022,2e-05,469.6227263664069,9.968153179801361e-05,0.18288837121653637,2.2836280163420052e-08,45967.06503524275,0.45365965985929185,0.45365965985929185,0.45365965985929185,computed,,,p2db,p2db,p2db,271241.14605642797,0.08303980560179791,-0.08233023232196192,0.005485334023259055,0.0061949073508398254,-4.774477774943664e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,469.6227263664069,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.45365965985929185,484.82493318617344,484.82493318617344,489.32493318617344
67,0.0013600000000000023,2e-05,470.00922815217336,9.967532789949355e-05,0.18337806210182012,2.289457515733799e-08,46697.214707135514,0.4608656768530522,0.4608656768530522,0.4608656768530522,computed,,,p2db,p2db,p2db,271029.7594550378,0.08279849240488375,-0.08194935636723888,0.005356747549392888,0.006205883647210363,-6.017260127666457e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.00922815217336,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4608656768530522,484.82493318617344,484.82493318617344,489.32493318617344
68,0.0013800000000000023,2e-05,470.3909381276912,9.966910438446588e-05,0.18385643137583763,2.295143275681168e-08,47428.488802213134,0.4680827910408402,0.4680827910408402,0.4680827910408402,computed,,,p2db,p2db,p2db,270820.7292560277,0.08256079070655817,-0.08157432022835519,0.0052300294724350735,0.006216500022458782,-7.182072818412433e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.3909381276912,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4680827910408402,484.82493318617344,484.82493318617344,489.32493318617344
69,0.0014000000000000024,2e-05,470.7679941204529,9.966286163997559e-05,0.18432389813887118,2.3006905913800076e-08,48160.897783993096,0.4753111056895445,0.4753111056895445,0.4753111056895445,computed,,,p2db,p2db,p2db,270613.9888842257,0.08232660389405354,-0.08120498330209065,0.005105149907358819,0.006226770580608549,-8.128684444302925e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,470.7679941204529,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4753111056895445,484.82493318617344,484.82493318617344,489.32493318617344
70,0.0014200000000000024,2e-05,471.1405282934702,9.96566000394569e-05,0.18478086118653486,2.3061045018621836e-08,48894.45239009237,0.4825507267712052,0.4825507267712052,0.4825507267712052,computed,,,p2db,p2db,p2db,270409.474442698,0.08209583885176855,-0.0808412090488707,0.004982078820715494,0.006236708716615221,-9.3001874430787e-11,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,471.1405282934702,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4825507267712052,484.82493318617344,484.82493318617344,489.32493318617344
71,0.0014400000000000025,2e-05,471.5086674394725,9.965031994336605e-05,0.1852277002363328,2.3113898054528065e-08,49629.16359200406,0.4898017625660405,0.4898017625660405,0.4898017625660405,computed,,,p2db,p2db,p2db,270207.12456805183,0.08186840579456955,-0.08048286487522215,0.004860786136103463,0.006246327160193756,-1.0474288450468272e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,471.5086674394725,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4898017625660405,484.82493318617344,484.82493318617344,489.32493318617344
72,0.0014600000000000025,2e-05,471.8725332609689,9.964402169977873e-05,0.18566477705027568,2.3165510739204594e-08,50365.04256688292,0.4970643233839913,0.4970643233839913,0.4970643233839913,computed,,,p2db,p2db,p2db,270006.8803054595,0.08164421814041851,-0.08012982204757009,0.004741241808506839,0.006255638016141578,-1.1478631413430751e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,471.8725332609689,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.4970643233839913,484.82493318617344,484.82493318617344,489.32493318617344
73,0.0014800000000000026,2e-05,472.23224262856854,9.963770564495532e-05,0.18609243640391177,2.321592664702041e-08,51102.100663414596,0.5043385212278766,0.5043385212278766,0.5043385212278766,computed,,,p2db,p2db,p2db,269808.68486047536,0.08142319235162816,-0.07978195556613356,0.004623415889756459,0.00626465279621591,-1.209648466463098e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,472.23224262856854,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5043385212278766,484.82493318617344,484.82493318617344,489.32493318617344
74,0.0015000000000000026,2e-05,472.58790782605035,9.963137210387299e-05,0.18651100709169469,2.3265187335727233e-08,51840.34937581402,0.5116244695367779,0.5116244695367779,0.5116244695367779,computed,,,p2db,p2db,p2db,269612.48413505394,0.08120524781297955,-0.07943914406986613,0.0045072785940928825,0.006273382470073358,-1.328670524297637e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,472.58790782605035,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5116244695367779,484.82493318617344,484.82493318617344,489.32493318617344
75,0.0015200000000000027,2e-05,472.93963677877,9.962502139073063e-05,0.18692080280085152,2.3313332456673573e-08,52579.80031659791,0.5189222829173246,0.5189222829173246,0.5189222829173246,computed,,,p2db,p2db,p2db,269418.22531674634,0.08099030668737686,-0.079101269712496,0.004392800350531376,0.00628183746622936,-1.4081711664781782e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,472.93963677877,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5189222829173246,484.82493318617344,484.82493318617344,489.32493318617344
76,0.0015400000000000027,2e-05,473.28753327167084,9.961865380942304e-05,0.18732212300703033,2.3360399867659113e-08,53320.46519876332,0.5262320769678097,0.5262320769678097,0.5262320769678097,computed,,,p2db,p2db,p2db,269225.8580838001,0.08077829382747168,-0.07876821808869415,0.004279951846925801,0.006290027734169933,-1.484666070639129e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,473.28753327167084,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5262320769678097,484.82493318617344,484.82493318617344,489.32493318617344
77,0.0015600000000000028,2e-05,473.63169715034894,9.961226965399187e-05,0.1877152537130539,2.3406425726149657e-08,54062.35581151357,0.5335539680386239,0.5335539680386239,0.5335539680386239,computed,,,p2db,p2db,p2db,269035.33385705104,0.08056913663514079,-0.0784398781054475,0.0041687040700930655,0.006297962755541258,-1.5575490810298964e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,473.63169715034894,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5335539680386239,484.82493318617344,484.82493318617344,489.32493318617344
78,0.0015800000000000028,2e-05,473.972224512879,9.960586920905133e-05,0.18810046821930881,2.3451444586372433e-08,54805.484003558064,0.5408880730674371,0.5408880730674371,0.5408880730674371,computed,,,p2db,p2db,p2db,268846.60568230436,0.08036276496319057,-0.07811614189002654,0.004059028338785005,0.0063056515707355845,-1.5878654554407623e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,473.972224512879,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5408880730674371,484.82493318617344,484.82493318617344,489.32493318617344
79,0.001600000000000003,2e-05,474.3092078895323,9.95994527501911e-05,0.18847802780730186,2.349548948551951e-08,55549.861666142,0.5482345094117148,0.5482345094117148,0.5482345094117148,computed,,,p2db,p2db,p2db,268659.6289452975,0.0801591110167572,-0.0777969046951763,0.003950896331010751,0.006313102821866934,-1.692752908330486e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,474.3092078895323,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5482345094117148,484.82493318617344,484.82493318617344,489.32493318617344
80,0.001620000000000003,2e-05,474.64273641078734,9.959302054435859e-05,0.18884818237162904,2.3538592023461875e-08,56295.50071467493,0.5555933946674061,0.5555933946674061,0.5555933946674061,computed,,,p2db,p2db,p2db,268474.3596940969,0.07995810923315866,-0.07748206478077954,0.003844280110225202,0.00632032473766948,-1.7506516028498176e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,474.64273641078734,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5555933946674061,484.82493318617344,484.82493318617344,489.32493318617344
81,0.001640000000000003,2e-05,474.97289596987184,9.95865728502196e-05,0.18921117108331573,2.358078244631697e-08,57042.413081188766,0.5629648465945104,0.5629648465945104,0.5629648465945104,computed,,,p2db,p2db,p2db,268290.7561640158,0.0797596962271066,-0.07717152335443586,0.003739152140977389,0.006327325194343101,-1.8069497113859523e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,474.97289596987184,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5629648465945104,484.82493318617344,484.82493318617344,489.32493318617344
82,0.001660000000000003,2e-05,475.2997693715054,9.958010991850181e-05,0.18956722291442954,2.362208971267086e-08,57790.61069762907,0.5703489829521744,0.5703489829521744,0.5703489829521744,computed,,,p2db,p2db,p2db,268108.7779055154,0.07956381067012518,-0.07686518444926722,0.0036354853084764934,0.006334111715331347,-1.8599690104065258e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,475.2997693715054,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5703489829521744,484.82493318617344,484.82493318617344,489.32493318617344
83,0.001680000000000003,2e-05,475.62343647438934,9.957363199231916e-05,0.18991655719438377,2.3662541563701966e-08,58540.10548516349,0.5777459213931754,0.5777459213931754,0.5777459213931754,computed,,,p2db,p2db,p2db,267928.3858790777,0.07937039321759917,-0.07656295484382251,0.0035332529300692497,0.006340691494657858,-1.9081195044151622e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,475.62343647438934,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.5777459213931754,484.82493318617344,484.82493318617344,489.32493318617344
84,0.0017000000000000032,2e-05,475.9439743256494,9.95671393074807e-05,0.1902593841170048,2.3702164587121475e-08,59290.9093442942,0.585155779366338,0.585155779366338,0.585155779366338,computed,,,p2db,p2db,p2db,267749.5423917146,0.07917938642690324,-0.07626474397323937,0.0034324287657132224,0.0063470714147285615,-1.9535147371269046e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,475.9439743256494,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.585155779366338,484.82493318617344,484.82493318617344,489.32493318617344
85,0.0017200000000000032,2e-05,476.2614572878977,9.956063209278243e-05,0.190595905224642,2.374098427820795e-08,60043.034146022466,0.592578674029336,0.592578674029336,0.592578674029336,computed,,,p2db,p2db,p2db,267572.21103699604,0.07899073468082342,-0.07597046384320164,0.003332987026238725,0.006353258063289442,-1.994289334367183e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.2614572878977,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.592578674029336,484.82493318617344,484.82493318617344,489.32493318617344
86,0.0017400000000000033,2e-05,476.57595715853523,9.955411057028534e-05,0.19092631383913936,2.3779025094180285e-08,60796.491721927,0.6000147221507722,0.6000147221507722,0.6000147221507722,computed,,,p2db,p2db,p2db,267396.3566396013,0.07880438411416404,-0.07568002894694294,0.0032349023779701187,0.006359257748569011,-2.0337778509904592e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,476.57595715853523,489.82493318617344,False,False,0.001,False,,0,0,nan,,0,0,0,evap,,0.6000147221507722,484.82493318617344,484.82493318617344,489.32493318617344
